Doc ID,Title
1542,"Kisah Makam Keramat di Tengah Laut Lombok, Banyak Dikunjungi Peziarah"
1543,Kisah Makam-makam Keramat Palsu di Sukabumi yang Dihancurkan FPI
1544,"Kisah Masjid di Atas Awan dari Bali, Pemandangannya Indah Sekali"
1545,Kisah Masjid Kuno di Blora Usianya 250 Tahun-Pernah Dipindah 5 Km
1546,"Kisah Masjid Misterius di Pacitan, Tiba-tiba Ada di Tengah Rawa"
1547,Kisah Mata Air di Ciamis dan Sosok Wanita Cantik Penunggunya
1548,"Kisah Menara Kudus yang Jarang Dikunjungi Pejabat, Ternyata Ada Mitosnya"
1549,"Kisah Mengerikan Penjara PKI, Warga Dengar Suara Tembakan Tiap Malam"
1550,Kisah Misteri Situs Keramat Depok
1551,Kisah Mistis 'Keranda Penjemput Nyawa' dari Blitar
1552,"Kisah Mistis Bandara Nusawiru Pangandaran, Konon Tempat Kumpulnya Jin!"
1553,Kisah Mistis Dempol Lenang yang Kerap Ganggu Anak Kecil di Ciamis
1554,"Kisah Mistis Gunung Sindoro, Kabut Hitam Sesatkan Pendaki"
1555,"Kisah Mistis Makam Keramat Deli Serdang, Kerap Terdengar Suara Kuda"
1556,"Kisah Mistis Rowo Bayu, Lokasi Asli KKN di Desa Penari"
1557,Kisah Mistis Tanjakan Ciamis yang Rawan Kecelakaan
1558,Kisah Mistis Waduk Cengklik Dihuni Peri dan Banaspati yang Minta Tumbal
1559,"Kisah Pahit Beli Oleh-oleh di Kota Batu, Keripik Buah Isinya 4 Keping"
1560,"Kisah Panjang di Kebayoran, Ada Bangunan Asal Usul Nama Radio Dalam"
1561,Kisah Para Pemburu Wangsit di Karawang
1562,Kisah Para Penjaga Batu Unik di Garut
1563,Kisah Patung Kuda Cipaganti yang Kerap Bergerak di Malam Hari
1564,Kisah Patung Pastor Verbraak yang Konon Bisa Bergerak
1565,Kisah Pemuda Tampan Penyebar Islam di Pangandaran
1566,Kisah Penginapan Lawas di Gang Sosrowijayan Berkah dari Stasiun Kereta
1567,"Kisah Penjara Terkejam Batavia, Napi yang Tertawa Dilempar Granat"
1568,"Kisah Pohon Angsana di Kulon Progo, Dipercaya Tongkatnya Sunan Kalijaga"
1569,"Kisah Pohon Pandan 'Sakti' di Pangandaran, Tak Mempan Alat Berat"
1570,"Kisah Prostitusi Makam Kembang Kuning, Sisi Gelap Surabaya Selain Dolly"
1571,"Kisah Pulau Babi, Pernah Tenggelam 'Ditelan' Tsunami"
1572,Kisah Pulau Baru yang Tiba-tiba Muncul di Demak
1573,Kisah Pulau Paling Utara di Indonesia dan Penyelundupan Miras Filipina
1574,"Kisah Punden Mbah Caruban, Tempat Keramat Lokasi HRV Nyasar di Pati"
1575,Kisah Putri yang Manja dan Keji di Balik Eksotisnya Telaga Warna Puncak
1576,"Kisah Rumah Fletterman Dulu Angker, Kini Jadi Tempat Resepsi Idaman"
1577,Kisah Rumah Sakit Haji Zaman Belanda di Pulau Cantik Seberang Jakarta
1578,Kisah Sedih Banteng Betina yang Hidup Sendiri di Cagar Alam Pangandaran
1579,Kisah Sendang Sinongko dan Biji Nangka Pakubuwono
1580,"Kisah Situ Cioe Pangandaran, Konon Dihuni Belut Raksasa Pemangsa Ternak"
1581,Kisah Suku Polahi di Gorontalo yang Punya Tradisi Kawin Incest
1582,"Kisah Sumur Keramat di Demak, Airnya Tak Bisa Diambil Sembarangan"
1583,"Kisah Syekh Djangkung Bunuh Macan yang Curi Durian, Ternyata Itu Iparnya"
1584,"Kisah Syekh Djangkung, Murid Sunan Kudus yang Punya Banyak Kelebihan"
1585,"Kisah Telaga Pegat, Danau yang 'Menceraikan' 2 Gunung di Gresik"
1586,"Kisah Tengger Ciut, Lahan yang Terlarang di Cirebon"
1587,Kisah Toleransi yang Manis dari Sebuah Dusun Kecil di Ciamis
1588,"Kisah Ular Penjaga Sumur Pallipa Pute di Pinrang, Airnya Bawa Berkah"
1589,"Kisah Umbul Besuki yang Cantik di Klaten, Dulu Mau Dinamai Umbul Robert"
1590,Kisah Vila Terbengkalai di Bandung yang Jadi Tempat Syuting Film Suzanna
1591,"Kisah Villa Kancil Dulu Primadona, Kini Merana"
1592,"Kisah Warga di Kaki Tambora, Cuma Bisa Lihat Matahari 2 Jam Sehari"
1593,Kisah Warga Enrekang yang Punya Tradisi Berburu Katak Besar dan Memakannya
1594,"Kisah Warga Sragen yang Haramkan Sinden, Ternyata Ini Mitosnya"
1595,Kisah Waterpark Angker di Medan Ternyata Bekas Kuil yang Dirobohkan
1596,Kisah Watu Nganten dan Pantangan Menikah Antara Warga 2 Desa di Blora
1597,Kisah-kisah Mistis Pabrik Karet Tjipetir di Sukabumi
1598,"Klenteng Hok An Kiong, Klenteng Legendaris di Muntilan"
1599,Kok Bisa Ada Makam Orang Belanda di Klaten Masih Jadi Misteri
1600,Kolam Renang di Medan Ini Dulunya Khusus Bangsawan Eropa Saja
1601,Konon Ada Masjid Gaib Dekat Lokasi Nyasarnya Mobil HRV di Hutan Pati
1602,Konon dari Gua Ini Kerap Terdengar Lantunan Selawat Misterius
1603,"Konon Dibangun dalam Sehari, Ini Fakta Masjid Tiban di Malang"
1604,"Konon Katanya, Warna Air Danau di Majalengka Ini Bisa Berubah-ubah"
1605,Konon Perahu di Rembang Ini Lebih Tua dari Candi Borobudur
1606,"Konon, Ada Naga Raksasa Tinggal di Telaga Ngebel Ponorogo"
1607,"Konon, Batu 'Sakti' di Bandung Ini Tahan Bom"
1608,"Konon, Gedung Berlafaz Allah di Jakarta Ini Tak Perlu Fondasi saat Dibangun"
1609,"Konon, Hayam Wuruk Pernah Bertapa di Pantai Ini"
1610,"Konon, Ini Mata Air Tempat Wudu Sunan Kalijaga"
1611,"Konon, Inilah Desa Tertua di Pantai Selatan Pulau Jawa"
1612,"Konon, Lukisan Bung Karno Ini Jantungnya Bisa Berdetak"
1613,"Konon, Pohon di Ciamis Ini Ikutan Tumbang Saat Soeharto Lengser"
1614,"Kopi Pasir Jogja, Padukan Budaya Timur Tengah dengan Nuansa Jawa"
1615,"Kopi Rumahan, Ngopi di Coffee Shop Layaknya di Rumah Sendiri"
1616,"Kopi Semangat, Kafe Estetik di Bekasi, Dekat Stasiun"
1617,"Kopi Tubing Bogor, Destinasi Wisata Lengkap dan Dekat Jakarta"
1618,"Kopi Tubing, Tempat Asyik untuk Ngopi Sambil Bersantai di Bogor"
1619,"Kota Tangerang Punya Wisata Kano ala Venice, Gratis buat Warga"
1620,"Kota Tua Jakarta Dipercantik Biar Mirip Suasana Abad ke-17, Bersih dari PKL"
1621,"Kring-kring, Naik Sepeda Onthel Keliling Kampung Kulon Progo"
1622,Kuburan Terbuka Desa Terunyan Bali yang Tak Lagi Terasa Angker
1623,"Kuburan Terbuka Desa Terunyan, Adakah Potensi Penularan Penyakit"
1624,"Kuda Persembahan yang Hilang, Ini Kisah Desa Tenganan Pengringsingan"
1625,"Kudus Dijuluki sebagai Kota Kretek, Ternyata Ini Alasannya"
1626,"Kulineran Malam di Pasar Lama Tangerang, Ada Apa Saja"
1627,Kulineran Sambil Berwisata Ala Pedesaan di Bali nDeso
1628,"Kulon Progo Rasa Kayangan, Namanya Puncak Suroloyo"
1629,Kumpulan Rumah Transmigran di Sumedang Jadi Desa Adat
1630,Kurang Afdal Bila Mudik ke Klaten Tak Membeli Jenang Ayu Niten
1631,Kutukan Nyata dari Kuburan Terunyan Bali kepada Bule Nakal
1632,Kutukan Pangeran dan Monyet Penghuni Situs Banjar Indramayu
1633,Labuan Bajo dan Tana Mori Bersolek Jelang KTT ASEAN
1634,Lagi Banyak Pikiran Sini Ngopi Sambil Ngelus Kucing di BSD
1635,"Lagi Bersih-bersih Makam, Warga Pasuruan Malah Temukan Candi"
1636,"Lagi Demam Jurassic World, Yuk Ketemu Dinosaurus di Kota Batu"
1637,"Lagi di Semarang, Cobalah Mampir ke Senjoyo yang Menyegarkan Ini"
1638,"Lagi Hits di Ubud, Nongkrong di 'Sarang Lebah' Raksasa"
1639,"Lagi Musim Hujan, Ini 4 Tempat Wisata Indoor Sekitar Dieng Wonosobo"
1640,"Lagi Ramai di Bali Nih, Makan dengan View Danau ala Negeri Dongeng"
1641,"Lagi Tren Main ke Hidden Gem, Ini Rekomendasi Hidden Jem yang Harus Dikunjungi"
1642,"Lagi Viral di Lumajang, Wisata Kebun Bunga Marigold yang Cantik Merona"
1643,"Lapangan Banteng, Landmark Bersejarah di Jakarta yang Nggak Ada Bantengnya"
1644,"Lapangan Softball GBK, Spot Nongkrong Baru di Jakarta"
1645,"Larangan Pakai Baju Hijau di Pantai Palabuhanratu, Sekedar Mitos"
1646,Lawang Sewu yang Ternyata Pintunya Tidak Seribu
1647,Lebaran di Jakarta Main ke Jakarta Aquarium Saja
1648,Lebaran Ini Nggak Mudik ke 13 Wisata Jakarta Saja Seru-seruan
1649,"Lebaran, Kebun Binatang Bandung Tetap Buka"
1650,"Lebih Dekat dengan Kaimana Si Kota Senja, Jangan Lupakan Teluk Triton"
1651,Lebih Dekat Yuk dengan Penyu di Rumah Penyu Denpasar
1652,"Lebih Tua dari RI, Masjid Tiban di Pasuruan yang Sudah Berusia 216 Tahun"
1653,"Ledok Sambi Daya Tarik, Jam Buka, dan Harga Tiket Masuknya"
1654,Ledok Sambi Tempat Adem Tepi Sungai Pas buat Liburan Keluarga
1655,"Lega Banget! Staycation di Hotel Seluas Apartemen, Pas Buat Keluarga"
1656,"Legenda Cinta yang Terkutuk dari Batu Kumila, Mamasa"
1657,Legenda Sendang Kasihan dan Kisah Kesaktian Sunan Kalijaga
1658,Legenda Tanjakan Emen yang Dikenal Angker di Subang
1659,"Legendaris! Toko Nyonya Pang Muntilan, Surga Jajanan Tradisional dan Oleh-oleh"
1660,"Legit, Sate Tukri Khas Ponorogo Bikin Pengunjung Nagih"
1661,"Lemah, Letih, Lesuh, Singgah Saja di Kedai Kopi Semangat Bekasi"
1662,Lemari Lila Hidupkan Lagi Batik Prawirotaman
1663,Lembang yang Tak Ramah Bagi Pejalan Kaki
1664,"Lembu Putih Hewan Sakral di Desa Taro, Tidak Disembelih, Tidak Diperjualbelikan"
1665,Lembut Banget... Mencicipi Es Krim Cokelat Viral di Mbloc Space
1666,"Lempuyang Temple Bali Sejarah, Daya Tarik, Pantangan, dan Harga Tiket"
1667,"Leo Antiques & Coffee, Coffee Shop Unik dengan Dekorasi Antik di Bali"
1668,Lepas Lelahmu di Nganjuk
1669,Lepaskan Penat dan Duduk Santai di Kawasan One Satrio Kuningan
1670,"Letak Gunung Kelud dan 10 Wisata yang Wajib Dikunjungi, Mengagumkan!"
1671,Letak Pulau Kunti di Jawa Barat yang Tak Boleh Dikunjungi Turis
1672,Leuwi Daleum yang Terlihat Segar dan Mengagumkan dari Garut
1673,Leuwi Genteng yang Baru dari Ciamis Air Sebening Kaca dan Pasti Teduh
1674,Liar dan Menantang! Taman Nasional Meru Betiri Hanya Untuk Petualang
1675,Libur Akhir Tahun Bernuansa Tropis di Tengah Hamparan Sawah Tegallalang
1676,"Libur Lebaran di Pantai Sawarna Ini Daya Tarik, Rute, hingga Lokasinya"
1677,Libur Lebaran Ke Trans Snow World Bekasi Aja! Banyak Promonya
1678,"Libur Lebaran Telah Tiba, Ayo Main Salju di Trans Snow World Makassar!"
1679,"Libur Lebaran, Nikmati Serpihan Surga di Karimunjawa"
1680,"Libur Natal, Main Saja ke Rumah Nenek yang Ada di Blok M Ini"
1681,"Libur Nataru di Sentul, Bisa Berenang di Gumati Waterpark"
1682,"Libur Nataru ke Banyuwangi, Ini 14 Wisata Seru untuk Kamu"
1683,"Libur Nataru ke TMII, Segini Harga Tiketnya"
1684,"Libur Nataru Paling Pas ke Trans Studio Bandung, Banyak Diskon!"
1685,"Libur Nataru, DIY Arahkan Wisatawan Biar Tidak Numpuk di Malioboro"
1686,Libur Sekolah Bisa Kulineran Seru-Ketemu Karakter Disney di Central Park
1687,"Libur Sekolah Ke PRJ Aja, Ada Banyak Arena Bermain Untuk Anak"
1688,"Libur Sekolah ke Taman Balekambang, Tiket Gratis, Banyak Keseruan"
1689,"Libur Sekolah, Kebun Binatang Surabaya Dipadati Wisatawan"
1690,"Libur Sekolah, Trans Studio Cibubur Hadirkan Special Show-Promo!"
1691,"Liburan ala Bali di Sentul, Bisa Foto Serasa di Pura Lempuyang"
1692,"Liburan ala Eropa di Bali, Sini ke Kintamani"
1693,"Liburan Anti Mainstream di Makassar, 4 Destinasi Ini Tak Boleh Dilewatkan"
1694,Liburan Bersama Keluarga di The St. Regis Jakarta
1695,"Liburan Ceria & Tanpa Galau di Trans Studio Bandung, Ada Diskon 25%"
1696,"Liburan di Bandung dengan Bujet Nggak Sampai Rp 500 Ribu, di Mana Ya"
1697,Liburan di Lembang Park and Zoo Fasilitas hingga Harga Tiket
1698,"Liburan di Makassar, 10 Destinasi Ini Jangan Sampai Kamu Skip Ya!"
1699,"Liburan di Semarang Anti Gerah, Mampir yuk ke Wisata Bandungan"
1700,"Liburan di Tanjung Benoa, 10 Destinasi Ini Wajib Dikunjungi"
1701,Liburan di Trans Snow World Surabaya Cobain 5 Aktivitas Seru Ini
1702,Liburan di Trans Studio Bandung Tanpa Baper dan Tanpa Ribet
1703,"Liburan ke Bali Harus Coba Paragliding di Bukit Riug, Berani"
1704,"Liburan ke Bali Harus Coba Paralayang di Pantai Timbis, Berani"
1705,"Liburan ke Bali, 8 Tempat Oleh-Oleh Murah Ini Harus Dikunjungi"
1706,"Liburan ke Curug Cijalu Subang, Apa Saja Daya Tariknya"
1707,"Liburan ke Gunungkidul, Wajib Coba 5 Kuliner Khas Ini"
1708,Liburan ke Likupang Biaya Habis Berapa Ya
1709,Liburan ke Malang Yuk Mampir ke 7 Destinasi Wisata Populer Ini
1710,"Liburan ke Pantai Pelabuhan Ratu, Wisata Alam Indah di Sukabumi"
1711,"Liburan ke Wisata Candi Gedong Songo, Begini Sejarah Hingga Tarif Masuknya"
1712,"Liburan Nataru 20232024 di Gunung Bromo, Segini Harga Tiket Masuknya"
1713,"Liburan Seharian di Museum Tekstil Jakarta, Bisa Ngapain aja"
1714,"Liburan Sekolah ke Majalengka, Ada Taman Bunga Cantik Menunggu"
1715,Liburan Sekolah Tiba! Ayo Keliling Museum Jakarta Belajar Sejarah-Seni
1716,"Liburan Sekolah, D'Castello Ciater Diserbu Ribuan Pengunjung"
1717,"Liburan Tiba! Yuk, Seru-seruan Bareng Keluarga di Trans Studio Bandung"
1718,"Lihat Pantai di Bali, No! Lihat Hantu dan Adu Nyali Yes!"
1719,Lihat Ternak Dilepas Liar di Padang Savana Doro Ncanga Gunung Tambora
1720,"Lima Fakta Menarik Gunung Tidar, Paku Tanah Jawa Hingga Kawasan Makam"
1721,Little Talks Kedai Kopi di Ubud Punya Perpustakaan dan Bioskop Mungil
1722,"Living World Kota Wisata Lokasi hingga Jam Buka, Ada Apa Saja"
1723,"Loji Gandrung, Lokasi Upacara Adat Ngunduh Mantu Kaesang"
1724,"Lokasi Gunung Kerinci, Tips Mendaki, dan Mitos Horor yang Populer"
1725,"Lokasi Kota Batik di Indonesia, Salah Satunya Pekalongan"
1726,Lokasi Pernikahan BCL Resor Mewah dan Terbaik di Asia
1727,"Lokawisata Baturraden, Destinasi Wisata Favorit di Banyumas"
1728,"Long Weekend dengan Pemandangan Cantik Ubud, Ini Pilihan Penginapannya"
1729,"Long Weekend di Bogor, Main Basah-basahannya di Sini"
1730,"Long Weekend di Situ Dewa Dewi Cipiit, Bisa Kemping"
1731,"Long Weekend, Piknik Tipis-tipis di 'Cheonggyecheon' ala Tangsel"
1732,"Long Weekend, Saatnya Bersantai Sembari Dipijat Teman Tunanetra"
1733,Lucu! Ada Food Truck di Resort Bali yang Satu Ini
1734,"Lupakan Kuta, Ini Pantai Surfing Favorit Turis di Canggu"
1735,"Magis Batu Goong di Ciamis, Suara Gamelan dan Datangkan Keberuntungan"
1736,"Magis Pohon Bayan Raksasa di Bali, Tempat Turis Bule Berpose Telanjang"
1737,Magis Sunset di Terasering Panyaweuyan Majalengka
1738,Magisnya Senja dari Infinity Pool di Barat Jakarta
1739,"Magisnya Umbul Karomah Demak, Sudah 3 Abad Tak Pernah Kering"
1740,"Main Air di Bogor Aquagame, Ini Info Tiket dan Jam Buka"
1741,"Main ATV di Tengah Perbukitan dan Gerimisnya Lembang, Syahdu tapi Menantang"
1742,"Main Bareng Anak di PIM, Ini Dia Tempatnya"
1743,"Main Basah-basahan, Ini 5 Tempat Bodyrafting di Pangandaran"
1744,"Main di Pantai Sambil Terapi Pasir Ala Warga Ketewel, Bali"
1745,"Main ke Cibulan, Bertemu Ikan Dewa dan Lihat Petilasan"
1746,"Main ke Condet, Ada Kafe Cantik di Pinggir Sungai Ciliwung"
1747,"Main ke Hotel for Play, Ini Spot Foto Pilihannya!"
1748,"Main ke Hutan Pala Sangeh, Berani Nggak Kasih Makan Monyet"
1749,"Main ke Jakarta Escape, Paling Asyik Akhir Pekan"
1750,"Main ke Sarinah Jangan Nongkrong Saja, Cobain Juga Tur Sejarahnya"
1751,"Main ke Trans Studio Bali, Ada Wahana Apa Aja"
1752,"Main Wahana Favorit di Trans Studio Cibubur Tanpa Antre Panjang, Mau"
1753,"Main Wall Climbing Indoor di Bremgra, Ini Harga Tiket dan Jam Bukanya"
1754,Makam Gaya Eropa yang Penuh Misteri di Pinggir Jalan Kuningan
1755,"Makam Mbah Priok, Antara Wisata Religi dan Asal Usul Nama Tanjung Priok"
1756,Makan Bandeng Langsung di Rumahnya...
1757,"Makan Sehat Tetap Enak, Menjajal Resto Vegan Kekinian di Jakarta"
1758,Makin Seru! Trans Snow World Bintaro Ada Promo Main Salju Lebih Lama
1759,Makna Hari Raya Galungan
1760,"Makna Hari Raya Kuningan, Waktu Turunnya Para Leluhur"
1761,"Malam Minggu di Kota Malang, Bisa Nongki di Kafe ala Santorini"
1762,Malam Satu Suro dan Berbagai Mitos yang Dipercaya Orang
1763,Malioboro dari Tasikmalaya Jadi Makin Cantik Saja
1764,"Mall Blok M Square Makin Ramai, Mulai dari Fashion sampai Kuliner"
1765,"Mampir ke Batik Gobang di Jakbar, Traveler Bisa Membatik Gratis!"
1766,"Mampir ke Bogor, Yuk Kunjungi Pusat Kuliner Surya Kencana"
1767,"Mampir ke Kampung Wisata Togu Simorangkir, Cocok buat Edukasi Anak"
1768,"Mampir Ke Obelix Village, Cek Harga Tiket Terbaru dan Lokasinya"
1769,"Mampir ke Pabrik Cerutu di Jogja, Konon Tertua di Asia Tenggara"
1770,"Mampir ke Pasar 16 Ilir, Jantung Perdagangan di Kota Tertua RI"
1771,Mampir ke Rumah Saudagar China di Medan Mewah dan Penuh Kisah
1772,"Mampir ke Semesta Gallery, Melihat Karya Seni Sekaligus Spot Foto Estetik"
1773,Mampir ke Toko Tahilalats yang Lagi Hits di Jalan Braga Kota Bandung
1774,"Mampir ke Warung Sate Tertua di Ponorogo, Langganan Para Presiden"
1775,"Mamuju, Surga Bawah Laut yang Rindu Dikunjungi Kamu"
1776,"Mandi-mandi Tak Hanya Dinikmati Warga Kampung Portugis, Bisa Juga Buat Turis"
1777,"Mango Cafe Ubud, Ngafe dan Makan Enak di Tepi Sawah"
1778,"Manjakan Mata Saat Wisata Religi di Kudus dengan Kaligrafi 3D, Keren!"
1779,"Mantap Woi, Bisa Berendam Air Panas di SPBU Tasikmalaya"
1780,"Margot Riverside, Restoran Instagramable di Tepi Sungai Ayung"
1781,"Martha Tilaar Hadirkan Spa Baru di Brebes, Bisa Buat Rileksasi Nih!"
1782,Masa Lalu Kelam Jalan Gandhi di Medan Pernah Jadi Lokasi Pembantaian
1783,Masih Ada Gunung Berapi Aktif di Bawah Permukaan Telaga Ngebel
1784,"Masih Aktif Dipakai Kereta, Destinasi Ini Sudah Jadi Cagar Budaya"
1785,Masih Ingat 8 Tempat Wisata Indonesia yang Dulu Terkenal Ini
1786,Masjid 400 Tahun di Wonogiri dan Kisah Bedug yang Enggan Dipindah
1787,Masjid Agung Bekasi Ternyata Sudah Eksis Sejak Zaman Belanda
1788,Masjid Agung Karawang Padukan Arsitektur Timur Tengah dan Budaya Sunda
1789,"Masjid Agung Megah dan Cantik Tengah Dibangun di PIK, Tampung 6.000 Jemaah"
1790,"Masjid Al Azhar, Dulunya Bernama Masjid Agung Kebayoran, Ada Jejak Buya Hamka"
1791,"Masjid Al Azhar, Walau Masjid Tua, Tapi Penampakannya Masih Estetik"
1792,"Masjid Amir Hamzah di TIM, Berpindah-pindah, bahkan Sempat di Bawah Tanah"
1793,Masjid Angke Pernah Jadi Tempat Etnis Tionghoa Berlindung dari Pembantaian
1794,"Masjid Angke, Masjid Tua yang Memadukan Banyak Budaya"
1795,"Masjid At Thohir, Destinasi Wisata Religi Ala Timur Tengah di Depok"
1796,"Masjid Cut Meutia, Masjid Estetik Tema Klasik, Juga Sarat Sejarah"
1797,"Masjid Gadang Balai Nan Duo, Kokoh Berdiri Nyaris 200 Tahun"
1798,Masjid Gedhe Mataram Bernuansa Hindu-Buddha Peninggalan Kerajaan Mataram
1799,"Masjid Ini Dulu Khusus untuk Bangsawan Jogja, Kini buat Rakyat Jelata"
1800,"Masjid Istiqlal, Punya Banyak Simbol Filosofis Yang Bikin Penasaran, Apa Aja"
1801,"Masjid Kuno di Sulsel, dari Pusat Penyebaran Islam Jadi Rumah ODGJ"
1802,"Masjid Langgar Tinggi, Dulunya Tempat Kongkow Pedagang Islam"
1803,Masjid Menawan Peninggalan Kerajaan Islam di Indonesia
1804,"Masjid Raya Deli Medan, Diarsiteki Belanda-Didanai Saudagar Tionghoa"
1805,"Masjid Seribu Tiang di Jambi, Tak Punya Tembok dan Pintu"
1806,Masjid Tertua di Bali dan Kisah 40 Punggawa dari Jawa
1807,"Masjid Tertua di Jakarta, Konon Dibangun dalam Semalam"
1808,"Masjid Tua Al Mubarok, Berumur Ratusan Tahun, Tempat Sejuk buat Karyawan Jaksel"
1809,Masjid Tua Berusia 276 Tahun di Antara Gedung Pencakar Langit Jaksel
1810,"Masjid Unik di Probolinggo, Berbentuk Kubah tapi Tanpa Tembok"
1811,"Masjid Unik di Sukabumi Bentuknya Perahu, Warnanya Ungu"
1812,Masjid Viral di Surabaya Sediakan Makan-Tempat Tidur Gratis buat Semua Umat
1813,Masuk Taman Potret Bayar Berapa Ini Infonya Plus Daya Tarik dan Lokasi
1814,"Masya Allah... Hampir 2 Abad, Masjid Agung Manonjaya Tasik Tetap Kokoh"
1815,Masyaallah! Masjid Ini Punya Pilar Besi 1.600 Tahun tapi Tak Berkarat
1816,"Masyaallah, Ada Al-Quran Mini Sebesar 1,5 Cm di Museum Kudus"
1817,Mata Air Grogolan Diserbu Wisatawan saat Libur Lebaran
1818,"Mata Air Keramat di Bali, Hanya Bisa Dilihat Orang yang Berjodoh Saja"
1819,Mata Air yang Tak Pernah Kering di Ciamis dan Larangan Menangkap Kura-kura
1820,Mata Air yang Tak Pernah Kering di Kampung Kontol Bangkong Tasikmalaya
1821,Mau Akhir Tahun di Bali Ini 7 Tebing dengan Pemandangan Indah
1822,"Mau Berenang Bareng Hiu Sirip Hitam, Datanglah ke Banyuwangi"
1823,Mau Camping di Bandung Ini 5 Destinasinya
1824,Mau Coba Private Staycation Cobalah ke Kebun Kopi Ini
1825,Mau Healing Bareng Anabul di Alam Ini Daftar 10 Tempat Terbaiknya
1826,Mau Healing Bersama Keluarga Coba ke Taman Nasional Bantimurung
1827,Mau Healing Nyaman di Sekitar Makassar Bisa Melancong ke 3 Destinasi Ini
1828,"Mau Jadi Warga Penglipuran dalam Semalam, Yuk Menginap di Guest House Ini"
1829,"Mau Jalan-jalan Sore di Surabaya, Cobalah ke North Quay"
1830,"Mau ke Wisata Perahu Kalimas, Tiket Cuma Bisa Dibeli Online"
1831,Mau Kejar Sunset Cantik Coba Kunjungi Pantai Oeusapi di Wini
1832,Mau Kemping dan Glamping Asyik di Tengah Hutan Datang ke Sentul Saja
1833,"Mau Liburan ke Bali Ini Rekomendasi Hotelnya, Catat Gaes!"
1834,Mau Liburan ke Gunung Mas Puncak Ini Rutenya dari Jakarta
1835,"Mau Liburan Menantang, Coba Kabur dari Zombie di Trans Studio Cibubur"
1836,"Mau Main Air Bareng Anak di Cilegon, Cobalah ke Sini"
1837,Mau Menginap di Hotel Terbaik Dunia di Bali Rp 12-55 Juta per Malam
1838,"Mau Merasakan Nuansa Jepang Tak Perlu Jauh-jauh, ke Bantul Aja!"
1839,Mau Museum Date di Kebumen Ini Hidden Gem yang Patut Didatangi
1840,Mau Naik Kereta Gantung Seperti di Swiss di Trans Snow World Makassar Ada!
1841,Mau Nembak Gebetan Ini Rekomendasi Tempat yang Romantis di Jakarta
1842,"Mau Nongkrong di Denpasar, Berikut 7 Kafe yang Wajib Dikunjungi"
1843,"Mau Order Makanan di Kafe Jaksel Ini, Wajib Pakai Bahasa Isyarat"
1844,Mau Piknik di Bali Jangan ke Pantai Terus Dong...
1845,"Mau Piknik di Kebun Raya Bali, di Sana Ada Paket Barbekunya!"
1846,"Mau River Tubing di Bali, Cobalah ke Gatep Lawas Buleleng Ini"
1847,Mau Sensasi Sehari Jadi Pilot Bisa Main ke Museum Transportasi TMII
1848,Mau Spa dan Jaccuzi di Puncak Coba ke Pullman Ciawi Vimala Hills
1849,Mau Terbang dengan Pesawat Super Air Jet Ini Destinasi Penerbangannya
1850,"Mau Wisata Murah Meriah di Ibu Kota, Cobalah ke Kampung Main Cipulir"
1851,"Mbloc Space, Tempat Hangout Artsy Penuh Inovasi"
1852,Megah! Bendera Merah Putih Raksasa Berkibar di Puncak Gunung Tambora
1853,"Megah! Museum Batik Pekalongan, Dulu Kantor Pabrik Gula Belanda"
1854,"Megahnya Islamic Center NTB, Punya Menara Setinggi 99 Meter"
1855,Megahnya Masjid Tiban Malang yang Konon Dibangun dalam Sehari
1856,Melawan Gravitasi dengan Terbang di Indoor Skydiving iFly Trans Studio Cibubur
1857,"Melepas Penat dengan 'Baca Di Tebet', Perpustakaan Hidden Gem di Jaksel"
1858,"Melepas Penat di Land's End PIK 2, Ini Jam Buka dan Aktivitas Serunya"
1859,Melihat Bekas Rumah Laksamana Muda Maeda yang Kini Jadi Munasprok
1860,"Melihat Dusun Pecinan di Klaten, Sisa Geger Zaman Mataram"
1861,Melihat Fasilitas Resor di Ubud yang Masuk 10 Hotel Terbaik Dunia
1862,Melihat Isi Lumbung Sejarah di Lantai Dasar Gedung Sate Bandung
1863,"Melihat Konservasi Penyu di Bali Utara, Ada Ratusan Bayi Penyu!"
1864,Melihat Kue Keranjang khas Imlek Dibuat di Toko Legendaris Bandung
1865,Melihat Makam Belanda Misterius di Kota Batu
1866,"Melihat Niagara dari Lumajang, Air Terjun Tumpak Sewu"
1867,"Melihat Omah Kenangan, Saksi Cinta Sukarno dan Haryati di Surabaya"
1868,"Melihat Pohon Raksasa yang Viral di Lombok, Mirip di Film Jurassic Park"
1869,Melihat Rumah yang Mudah Dibongkar Pasang di Bondowoso
1870,Melihat Sisa-sisa Kamp Tahanan PKI di Pulau Kemaro
1871,Melihat Sunset di Pantai No! Sunset di Sawah Yes!
1872,Melihat Tradisi Pemakaman Bangsawan Toraja
1873,Melihat Wajah Baru Alun-alun Lembang Usai Dipugar
1874,Melihat Wajah Baru Teras Cikapundung yang Kini Lebih Segar
1875,Melirik Panorama Sileme-Leme dan Potensi Desa Parsingguran II Sumut
1876,"Memohon Hujan Pakai Ritual Unik, Namanya Manten Kucing"
1877,Memukau! Pantai Slili Hidden Gems di Gunungkidul
1878,"Memukau... Puri Agung Karangasem, Istana Peninggalan Kerajaan Karangasem"
1879,Menanti Wajah Baru Museum Benteng Vredeburg
1880,Menapaki Kampung Batik Kauman yang Legendaris di Pekalongan
